id,name,active,category,description,net,gross,weight,available
59139,"Rysik Baseus Smooth Writing 2 Overseas z ładowaniem przewodowym i indukcyjnym do iPad / iPad Pro / iPad Air / Mini, biały",1,Rysik do telefonu,"Rysik Baseus Smooth Writing 2 Series Wired and Wireless Charging Apple iPad Pro 12,9 6 gen. 2022 (A2436, A2764, A2437, A2766)Apple iPad Pro 12,9 5 gen. 2021 (A2378, A2461, A2379, A2462)Apple iPad Pro 12,9 4 gen. 2020 (A2229, A2069, A2232, A2233)Apple iPad Pro 12,9 3 gen. 2018 (A1876, A1983, A1895, A2014)Apple iPad Pro 11 4 gen. 2022 (A2759, A2435, A2761, A2762)Apple iPad Pro 11 3 gen. 2021 (A2377, A2459, A2301, A2460)Apple iPad Pro 11 2 gen. 2020 (A2228, A2068, A2230, A2231)Apple iPad Pro 11 1 gen. 2018 (A1980, A2013, A1934, A1979)Apple iPad Air 10,9 5 gen. 2022 (A2588, A2589, A2591)Apple iPad Air 10,9 4 gen. 2020 (A2316, A2324, A2325, A2072)Apple iPad 11 (A16) 11 gen. 2025 (A3354, A3355, A3356) - niekompatybilny z ładowaniem bezprzewodowymApple iPad 10,9 10 gen. 2022 (A2696, A2757, A2777) - niekompatybilny z ładowaniem bezprzewodowymApple iPad Mini 8.3 6 gen. 2021 (A2567, A2568, A2569) niekompatybilne z ładowaniem bezprzewodowymmocowaniem magnetycznym: Apple iPad Air 10,5 3 gen. 2019 (A2152, A2123, A2153, A2154)Apple iPad Mini 7,9 5 gen. 2019 (A2133, A2124, A2126, A2125)Apple iPad 10,2 9 gen. 2021 (A2602, A2604, A2603, A2605)Apple iPad 10,2 8 gen. 2020 (A2270, A2428, A2429, A2430)Apple iPad 10,2 7 gen. 2019 (A2197, A2200, A2198)Apple iPad 9,7 6 gen. 2018 (A1893, A1954) Jeszcze płynniej i przyjemniej Firma Baseus stworzyła rysik do jeszcze przyjemniejszej i niezwykle gładkiej obsługi iPada. Możesz pisać, rysować, czy szkicować bez żadnych zmiennych zakłócających, rysik popłynie idealnie po ekranie, zostawiając doskonale równy ślad po sobie. Kontrola poziomu baterii - Dioda LED określająca poziom naładowania Materiał: ABS PC Bateria: 125mAh W zestawie: 1x rysik, 1x końcówka rysika (aktywna), 1x kabel USB-C, instrukcja obsługi Wymiary rysika: 166 x 9 mm Waga: 12,5 g *Mocowanie magnetyczne jest kompatybilne tylko z iPadem posiadającym tę funkcję- iPadem Pro, iPadem Air 54, iPadem 10 gen. i iPadem mini 6. Kolor producenta: White (biały) Korzystaj, jak Ci wygodnie Cała konstrukcja jest trwała i solidna, wykonana z połączenia stopu aluminium i miedzianej końcówki. Urządzenie wspiera funkcję Palm rejection, czyli ignorowanie dłoni - zapobiega przypadkowemu rysowaniu lub interakcji palców lub dłoni z ekranem podczas korzystania z rysika. Dzięki temu użytkownik może swobodnie oprzeć dłoń na ekranie, aby uzyskać stabilne oparcie podczas pisania lub rysowania, bez obawy o przypadkowe interakcje. Długa praca na baterii W pełni naładowany rysik pozwala nawet na 10 godzin ciągłej pracy. Bateria o pojemności 125mAh w stanie czuwania wytrzymuje 12 miesięcy. Ładowanie odbywa się za pośrednictwem portu USB typu C oraz dzięki ładowaniu bezprzewodowemu. Czas użytkowania: 10 godzin ciągłego użytkowania przy pełnym naładowaniu Czas czuwania: 12 miesięcy z w pełni naładowany Czas ładowania: przewodowo: 19 minut bezprzewodowo: 3 godziny Magnetyczne mocowanie Kształt i niska waga sprawiają, że korzystanie z rysika jest wygodne i przyjemne. Za sprawą magnetycznej obudowy zawsze jest pod ręką, a ryzyko, że się zgubi spada niemal do zera. Zaraz po wyjęciu z opakowania jest gotowy do użytku bez konieczności instalowania aplikacji. Mocowanie magnetyczne jest kompatybilne tylko z iPadem Pro, iPadem Air 54, iPadem 10 gen. i iPadem mini 6. Łatwe łączenie Rysik możesz połączyć za pomocą Bluetooth. Wystarczy przytrzymać przycisk włączający i jest gotowy do pracy. Diody LED pokazują stan naładowania baterii: dioda LED określa poziom naładowania: niebieska: 100-70, zielona: 70-30, czerwona: poniżej 30, pulsująca czerwona: potrzeba naładowania.",113.01,139,0.2,6
61018,"Uniwersalny rysik do telefonu, tabletu, Spigen Universal Stylus Pen, czarny",1,Rysik do telefonu,"Rysik Spigen Universal Stylus Pen Uniwersalny Precyzja i komfort Odkryj nowy wymiar obsługi swoich ulubionych urządzeń z innowacyjnym rysikiem 2w1 Spigen Universal Stylus Pen. To świetne rozwiązanie dla każdego, kto potrzebuje płynnej obsługi ekranu dotykowego, a przy tym ceni sobie precyzję, wygodę i stylowe rozwiązania. Cienka końcówka tego stylusa jest idealna do precyzyjnych zadań. Z drugiej strony, grubsza część rysika została stworzona z myślą o prostocie i wygodzie codziennych zadań. To idealny partner do przeglądania stron internetowych, notowania czy obsługi aplikacji, gwarantując niesamowity komfort użytkowania. *Przedmiotem sprzedaży jest sam rysik, pozostałe akcesoria widoczne na zdjęciach służą jedynie przedstawieniu jego funkcjonalności. Kolor producenta: Black (czarny) Wiele możliwości Z jednej strony tego innowacyjnego rysika znajdziesz cienką końcówkę, idealną do precyzyjnych zadań. Wykonuj szczegółowe rysunki czy dokładne operacje na ekranie bez najmniejszego wysiłku. Z drugiej strony, grubsza część rysika została stworzona z myślą o prostocie i wygodzie codziennych zadań. To idealny partner do przeglądania stron internetowych, notowania czy obsługi aplikacji, gwarantując niesamowity komfort użytkowania. Ruchoma końcówka Ruchoma końcówka 180 stopni to innowacyjne rozwiązanie, które dostosowuje się do różnych kątów ekranu, zapewniając płynne i komfortowe pisanie. Spigen Universal Stylus Pen to nie tylko narzędzie, to doświadczenie, które sprawi, że obsługa smartfonów, tabletów czy smartwatchy stanie się prawdziwą przyjemnością. Doskonała ochrona Magnetyczne zamknięcie to nie tylko elegancki detal, ale także praktyczne zabezpieczenie przed uszkodzeniami. Twój rysik zawsze będzie gotowy do akcji, a dzięki solidnej ochronie możesz być pewien, że pozostanie w doskonałym stanie. Lekki i kompaktowy Lekki, elegancki i stylowy Spigen Universal Stylus Pen to nie tylko narzędzie, to także modny dodatek do Twojej codziennej rutyny. Ważący jedynie 14,9g rysik o długości 145mm, doskonale mieści się w kieszeni, a klips na zamknięciu pozwala przyczepić go, np. do kieszeni marynarki zawsze pod ręką, gotowy do działania. Doskonałe doświadczenie Pisarz, artysta, profesjonalista biurowy czy entuzjasta technologii Spigen Universal Stylus Pen spełnia oczekiwania każdego, oferując niezrównane doświadczenia w zakresie pisania, rysowania, pracy biurowej czy przewijania ekranów. Podnieś swoje doświadczenie użytkowania urządzeń na wyższy poziom z rysikiem Spigen Universal Stylus Pen.",52.85,65,0.2,0
69920,"Rysik Tech Protect Digital Magnetic Stylus Pen 3 dla iPad Pro / Air / Mini, biały",1,Rysik do telefonu,"Rysik Tech-Protect Digital Magnetic Stylus Pen 3Apple iPad Pro 12,9 6 gen. 2022 (A2436, A2764, A2437, A2766)Apple iPad Pro 12,9 5 gen. 2021 (A2378, A2461, A2379, A2462)Apple iPad Pro 12,9 4 gen. 2020 (A2229, A2069, A2232, A2233)Apple iPad Pro 12,9 3 gen. 2018 (A1876, A1983, A1895, A2014)Apple iPad Pro 11 4 gen. 2022 (A2759, A2435, A2761, A2762)Apple iPad Pro 11 3 gen. 2021 (A2377, A2459, A2301, A2460)Apple iPad Pro 11 2 gen. 2020 (A2228, A2068, A2230, A2231)Apple iPad Pro 11 1 gen. 2018 (A1980, A2013, A1934, A1979)Apple iPad Air 10,9 5 gen. 2022 (A2588, A2589, A2591)Apple iPad Air 10,9 4 gen. 2020 (A2316, A2324, A2325, A2072)Apple iPad Mini 8.3 6 gen. 2021 (A2567, A2568, A2569)Apple iPad 11 (A16) 11 gen. 2025 (A3354, A3355, A3356)Apple iPad 10,9 10 gen. 2022 (A2696, A2757, A2777) Rysuj precyzyjnie i pisz wygodnie Rysik od marki Tech-Protect to zaawansowane narzędzie graficzne, które idealnie sprawdza się w wykonywaniu precyzyjnych grafik i rysunków na iPadzie. Zapomnij o zmęczonej rysowaniem ręce, ponieważ urządzenie posiada ergonomiczny kształt i wagę piórkową wśród rysików. Wyposażony jest w magnetyczne mocowanie oraz funkcję indukcyjnego uzupełniania energii, która pozwala naładować stylus bezprzewodowo. Grubość linii możesz kontrolować poprzez zmianę kąta trzymania rysika. Kolor producenta: White (biały) *Rysik ładuje się magnetycznie po przyczepieniu go do iPada. Nie jest kompatybilny z iPadami Pro, Air i Mini z 2024 roku i nowszymi. Magnetyczna energia Rysik wyposażony jest w magnes, za pomocą którego stanie się nieodłącznym elementem wyposażenia Twojego iPada - nie ma mowy o przypadkowym zagubieniu rysika! Przyłączając rysik do magnetycznego złącza w iPadzie, naładujesz go także bezprzewodowo, a wszystko za sprawą funkcji indukcyjnego uzupełniania energii. Łączymy się w pary Digital Stylus Magnetic Pen 3 połączysz z iPadem za pomocą Bluetooth. Dzięki temu masz też kontrolę nad stanem baterii Twojego rysika, przez co wiesz jak rozplanować swoją pracę i ładowanie urządzenia. W zestawie znajdziesz wymienną końcówkę rysika. Dioda kontrolna Obsługa rysika jest banalnie prosta. Wbudowana dioda LED informuje o statusie urządzenia. Kiedy świeci się na niebiesko, rysik jest włączony i gotowy do pracy. Kolor czerwony ostrzega o niskim poziomie naładowania baterii i podczas ładowania. W momencie kiedy rysik jest naładowany, dioda zmienia kolor na zielony. Wtedy użytkownik rysika wpada w stan maksymalnej kreatywności i weny, przez co tworzy niesamowite grafiki i oryginalne rysunki. Grubość linii możesz kontrolować poprzez zmianę kąta trzymania rysika. Energooszczędność Obsługa urządzenia jest prosta i intuicyjna. Włączanie i wyłączenie rysika odbywa się poprzez naciśnięcie przycisku zasilania. Akcesorium wyłączy się automatycznie, w celu oszczędzania energii, po 5 minutach braku reakcji. Specyfikacja: - Ładowanie bezprzewodowe- Ładowanie przewodowe ze złączem USB-C- Włączanie przez przycisk funkcyjny- Czas ładowania: 1h- Ciągły czas pracy: 8-10h- Diody LED informująca o statusie użytkowania- Magnetyczne podpięcie pod iPad- Wymiary: 166mm x 9mm",80.49,99,0.2,7
34372,"Rysik ESR Digital Pencil dla iPad / iPad Pro / iPad Air / Mini, czarny",1,Rysik do telefonu,"Rysik ESR Digital Pencil ID715A Apple iPad Pro 12,9 6 gen. 2022 (A2436, A2764, A2437, A2766)Apple iPad Pro 12,9 5 gen. 2021 (A2378, A2461, A2379, A2462)Apple iPad Pro 12,9 4 gen. 2020 (A2229, A2069, A2232, A2233)Apple iPad Pro 12,9 3 gen. 2018 (A1876, A1983, A1895, A2014)Apple iPad Pro 11 4 gen. 2022 (A2759, A2435, A2761, A2762)Apple iPad Pro 11 3 gen. 2021 (A2377, A2459, A2301, A2460)Apple iPad Pro 11 2 gen. 2020 (A2228, A2068, A2230, A2231)Apple iPad Pro 11 1 gen. 2018 (A1980, A2013, A1934, A1979)Apple iPad Air 10,9 5 gen. 2022 (A2588, A2589, A2591)Apple iPad Air 10,9 4 gen. 2020 (A2316, A2324, A2325, A2072)Apple iPad 11 (A16) 11 gen. 2025 (A3354, A3355, A3356)Apple iPad 10,9 10 gen. 2022 (A2696, A2757, A2777)Apple iPad Mini 8.3 6 gen. 2021 (A2567, A2568, A2569)niekompatybilne z mocowaniem magnetycznym:Apple iPad Air 10,5 3 gen. 2019 (A2152, A2123, A2153, A2154)Apple iPad Mini 7,9 5 gen. 2019 (A2133, A2124, A2126, A2125)Apple iPad 10,2 9 gen. 2021 (A2602, A2604, A2603, A2605)Apple iPad 10,2 8 gen. 2020 (A2270, A2428, A2429, A2430)Apple iPad 10,2 7 gen. 2019 (A2197, A2200, A2198)Apple iPad 9,7 6 gen. 2018 (A1893, A1954) Niezwykła czułość i doskonała precyzja Rysik marki ESR z serii Digital Pencil stworzony z myślą o iPadach z 2018 roku (i nowszych) z systemem iOS 12.2 (i nowszych). Zapewnia bardzo płynne i autentyczne pisanie czy rysowanie z doskonałą precyzją i dokładnością. Wykonany z połączenia wysokiej jakości tworzyw, utrzymuje elegancki, minimalistyczny design. W zestawie: 1x rysik, 1x wymienna końcówka, 1x kabel USB-A USB-C. Wymiary rysika: 16,59 x 0,9 cm Kolor producenta: Black (czarny) Wygodna i wymienna końcówka Trwała końcówka jest bardzo czujna na przechylanie dla tworzenia idealnych linii różnych grubości, bez opóźnienia i szumów. Smukły rysik sprawdzi się idealnie przy obróbce graficznej, tworzeniu profesjonalnych rysunków, używaniu go jako zakreślacza lub grania w gry. Ergonomiczna budowa pewnie leży w dłoni oraz zapewnia komfort podczas pracy. Długa praca na baterii Rysik potrzebuje ok. 90 minut do naładowania go do 100. W pełni naładowany rysik pozwala na 13 godzin ciągłej pracy. Tryb oszczędzania energii aktywuje się po 5 minutach bezczynności dla maksymalnej żywotności baterii. Dioda LED wskazuje poziom naładowania. Magnetyczne mocowanie Miej rysik bezpiecznie i zawsze pod ręką mocując go magnetycznie do tabletu, aby ułatwić przechowywanie w podróży. Mocowanie magnetyczne jest kompatybilne tylko z iPadem Pro, iPadem Air 54, iPadem 10 gen. i iPadem mini 6. *nie obsługuje ładowania bezprzewodowego Bez parowania Nie wymaga łączenia się za pomocą technologii Bluetooth. Wystarczy dwa razy dotknąć ,,górę rysika i jest gotowy do pracy.",113.01,139,0.2,1
90274,"Rysik aktywny 3mk Wonder Pen do iPad / Pro / Air / Mini 2018 i nowszych, biały",1,Rysik do telefonu,"Rysik aktywny 3mk Wonder Pen for iPad Apple iPad Pro 12,9 6 gen. 2022 (A2436, A2764, A2437, A2766)Apple iPad Pro 12,9 5 gen. 2021 (A2378, A2461, A2379, A2462)Apple iPad Pro 12,9 4 gen. 2020 (A2229, A2069, A2232, A2233)Apple iPad Pro 12,9 3 gen. 2018 (A1876, A1983, A1895, A2014)Apple iPad Pro 11 4 gen. 2022 (A2759, A2435, A2761, A2762)Apple iPad Pro 11 3 gen. 2021 (A2377, A2459, A2301, A2460)Apple iPad Pro 11 2 gen. 2020 (A2228, A2068, A2230, A2231)Apple iPad Pro 11 1 gen. 2018 (A1980, A2013, A1934, A1979)Apple iPad Air 10,9 5 gen. 2022 (A2588, A2589, A2591)Apple iPad Air 10,9 4 gen. 2020 (A2316, A2324, A2325, A2072)Apple iPad 11 (A16) 11 gen. 2025 (A3354, A3355, A3356) - ładowanie przewodoweApple iPad 10,9 10 gen. 2022 (A2696, A2757, A2777) - ładowanie przewodoweApple iPad Mini 8.3 6 gen. 2021 (A2567, A2568, A2569) niekompatybilne z ładowaniem bezprzewodowymmocowaniem magnetycznym: Apple iPad Air 10,5 3 gen. 2019 (A2152, A2123, A2153, A2154)Apple iPad Mini 7,9 5 gen. 2019 (A2133, A2124, A2126, A2125)Apple iPad 10,2 9 gen. 2021 (A2602, A2604, A2603, A2605)Apple iPad 10,2 8 gen. 2020 (A2270, A2428, A2429, A2430)Apple iPad 10,2 7 gen. 2019 (A2197, A2200, A2198)Apple iPad 9,7 6 gen. 2018 (A1893, A1954) Precyzyjny rysik dla twojego iPada 3mk Wonder Pen to zaawansowany aktywny rysik zaprojektowany specjalnie dla tabletów Apple iPad i ich użytkowników poszukujących niezawodności, komfortu i pełnej kontroli nad każdym ruchem dłoni. Zapewnia niezrównaną precyzję podczas rysowania, pisania i tworzenia notatek, stając się doskonałym zamiennikiem dla oryginalnego rysika. Wonder Pen może przylegać magnetycznie do Twojego iPada (jeśli ten posiada odpowiednie mocowanie) - nie ma więc mowy o przypadkowym zagubieniu rysika. Dzięki technologii Palm Rejection możesz swobodnie oprzeć dłoń na ekranie rysik rozpozna wyłącznie Twoje intencjonalne pociągnięcia. Lekka konstrukcja (zaledwie 13 gramów) i wykonanie z wysokiej jakości poliwęglanu zapewnia komfort pracy nawet podczas wielogodzinnych sesji kreatywnych. Kolor producenta: White (biały) W zestawie: rysik, dwie wymienne końcówki, kabel USB-C - USB-C o długości 30 cm, instrukcja obsługi w języku polskim Zaawansowane technologie Rysik 3mk Wonder Pen wyposażono w funkcję pochylenia, która naśladuje zachowanie prawdziwego ołówka. W zależności od kąta nachylenia, możesz uzyskać różne efekty graficzne - od delikatnych linii po mocne kreski. Technologia Palm Rejection (odrzucenie dłoni) pozwala swobodnie opierać dłoń na ekranie podczas pracy, eliminując przypadkowe dotknięcia i zapewniając naturalny komfort podczas tworzenia. Ładuj jak chcesz 3mk Wonder Pen oferuje dwa sposoby ładowania: Ładowanie bezprzewodowe (magnetyczne) - pełne naładowanie w zaledwie 90 minut Ładowanie przewodowe przez USB-C - błyskawiczne uzupełnienie energii w 25 minut Wbudowana bateria litowo-polimerowa 125 mAh zapewnia do 9 godzin nieprzerwanej pracy. Dioda LED informuje o stanie naładowania: zielona podczas pracy, czerwona podczas ładowania, migająca przy niskim poziomie baterii. Inteligentne połączenie z iPadem Dzięki wbudowanemu modułowi Bluetooth 5.0, rysik automatycznie łączy się z Twoim iPadem, umożliwiając: Bieżący podgląd poziomu naładowania baterii Wykonywanie zrzutów ekranu jednym kliknięciem przycisku Cofanie ostatnich akcji podwójnym kliknięciem Aby uruchomić lub wyłączyć rysik wystarczy dwa razy nacisnąć przycisk na górze rysika. Rysik wyłącza się automatycznie po 30 minutach nieużywania. Wymienne końcówki W zestawie otrzymujesz dwie zapasowe końcówki, które wydłużają żywotność rysika. Wymiana jest niezwykle prosta - wystarczy odkręcić zużytą końcówkę i zastąpić ją nową. To rozwiązanie gwarantuje długotrwałe korzystanie z rysika bez utraty jakości i precyzji.",121.87,149.9,0.2,0
102219,"Etui Guess Hardcase 4G Big Metal Logo do iPhone 17 Pro, czarne",1,Etui na telefon,"Etui Guess Hardcase Guess 4G Big Metal Logo Apple iPhone 17 Pro Elegancki pokrowiec na telefon Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji 4G Big Metal Logo wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte materiałową fakturą Saffiano, która nadaje luksusowego wyglądu. Opakowanie etui zostało stworzone z myślą o zrównoważonym rozwoju, podkreślając troskę o środowisko naturalne. Kolor producenta: Black (czarny) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 14,76 x 6,98 cm Dopasowany case ochronny Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki smartfona są zabezpieczone przed codziennymi zagrożeniami zarysowaniami, zabrudzeniami i wstrząsami. Dzięki temu Twój telefon jest chroniony, a Ty możesz cieszyć się jego perfekcyjnym wyglądem na dłużej. Ergonomiczne plecki z wycięciami Precyzyjnie wykonane wycięcia idealnie dopasowują się do portów i interfejsów, dzięki czemu masz pełen dostęp* do wszystkich funkcji swojego smartfona. Case jest niezwykle łatwy w montażu, a ergonomiczny kształt sprawia, że doskonale leży w dłoni, zapewniając pewny chwyt i komfort podczas codziennego użytkowania. *Kliencie! Ze względu na wystające logo Guess, funkcja ładowania bezprzewodowego w tym etui jest ograniczona. Obudowa ze stylowym designem Wierzchnia warstwa etui jest pokryta delikatną skórą ekologiczną z popularnym motywem 4G, co w połączeniu z eleganckim, złotym logo Guess nadaje luksusowego charakteru, który podkreśli Twój gust. To idealne uzupełnienie codziennych stylizacji, które płynnie komponuje się z Twoimi modnymi dodatkami, dodając im odrobiny prestiżu.",121.14,149,0.2,6
102866,"Etui Guess Hardcase 4G Big Metal Logo do iPhone  Air, czarne",1,Etui na telefon,"Etui Guess Hardcase 4G Big 4G Classic Logo Apple iPhone Air Wyróżnij się z Guess! Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji 4G Big 4G Classic Logo wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte materiałową fakturą Saffiano, która nadaje luksusowego wyglądu. Opakowanie etui zostało stworzone z myślą o zrównoważonym rozwoju, podkreślając troskę o środowisko naturalne. Kolor producenta: Black (czarny) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 15,38 x 7,23 cm Etui chroni i pięknie wygląda! Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki smartfona są zabezpieczone przed codziennymi zagrożeniami zarysowaniami, zabrudzeniami i wstrząsami. Dzięki temu Twój telefon jest chroniony, a Ty możesz cieszyć się jego perfekcyjnym wyglądem na dłużej. Idealny dostęp! Precyzyjnie wykonane wycięcia idealnie dopasowują się do portów i interfejsów, dzięki czemu masz pełen dostęp* do wszystkich funkcji swojego smartfona. Case jest niezwykle łatwy w montażu, a ergonomiczny kształt sprawia, że doskonale leży w dłoni, zapewniając pewny chwyt i komfort podczas codziennego użytkowania. *Kliencie! Ze względu na wystające logo Guess, funkcja ładowania bezprzewodowego w tym etui jest ograniczona. Prestiżowy akcent! Wierzchnia warstwa etui jest pokryta delikatną skórą ekologiczną z popularnym motywem 4G, co w połączeniu z eleganckim, złotym logo Guess nadaje luksusowego charakteru, który podkreśli Twój gust. To idealne uzupełnienie codziennych stylizacji, które płynnie komponuje się z Twoimi modnymi dodatkami, dodając im odrobiny prestiżu.",121.14,149,0.2,10
105129,"Etui Guess Fixed Glitter Big 4G Metal Frame do iPhone 17 Pro, złoto-brokatowe",1,Etui na telefon,"Etui Guess Fixed Glitter Big 4G Metal Frame Apple iPhone 17 Pro Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji Fixed Glitter Big 4G Metal Frame wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte błyszczącym brokatem. Etui zapakowane jest w przyjazne środowisku opakowanie. Kolor producenta: Gold (złoty z brokatem) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 14,76 x 6,98 cm Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Case pewnie leży w dłoni oraz łatwo się zakłada. *Kliencie! Ze względu na wystające logo Guess, funkcja ładowania bezprzewodowego w tym etui jest ograniczona. Przyjemne dla oka dodatki Ta wyjątkowa kolekcja przyciąga wzrok dzięki subtelnej warstwie migoczącego brokatu, która dodaje efektownego blasku. Złote metalowe logo Guess utrzymane w stylu vintage stanowi nie tylko ozdobę, lecz także hołd dla klasyki marki. Posiada ramkę wokół aparatu oraz złote przyciski, które podkreślają jego elegancki wygląd. Te drobne, lecz znaczące detale sprawiają, że kolekcja emanuje wyrafinowanym urokiem i przyciąga uwagę wielbicieli mody.",121.14,149,0.2,2
103463,"Etui Guess Fixed Glitter Big 4G do iPhone 17, różowo-brokatowe",1,Etui na telefon,"Etui Guess Fixed Glitter Big 4G Apple iPhone 17 Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji Fixed Glitter Big 4G wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte błyszczącym brokatem. Etui zapakowane jest w przyjazne środowisku opakowanie. Kolor producenta: Pink (różowy z brokatem) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 14,72 x 6,93 cm Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Case pewnie leży w dłoni oraz łatwo się zakłada. *Kliencie! Ze względu na wystające logo Guess, funkcja ładowania bezprzewodowego w tym etui jest ograniczona. Przyjemne dla oka dodatki Ta wyjątkowa kolekcja przyciąga wzrok dzięki subtelnej warstwie migoczącego brokatu, która dodaje efektownego blasku. Złote metalowe logo Guess utrzymane w stylu vintage stanowi nie tylko ozdobę, lecz także hołd dla klasyki marki. Te drobne, lecz znaczące detale sprawiają, że kolekcja emanuje wyrafinowanym urokiem i przyciąga uwagę wielbicieli mody.",121.14,149,0.2,4
103459,"Etui Guess Fixed Glitter Big 4G do iPhone 17, czarno-brokatowe",1,Etui na telefon,"Etui Guess Fixed Glitter Big 4G Apple iPhone 17 Wyjątkowa kolekcja z klasycznym wzornictwem Amerykańska firma Guess od wielu lat jest utożsamiania z bardzo dobrą jakością i oryginalnym wzornictwem. Etui z kolekcji Fixed Glitter Big 4G wyprodukowane przez firmę CG Mobile na oficjalnej licencji marki Guess jest pozycją dla osób ceniących sobie klasykę i styl. Zaprojektowane z wyjątkową starannością o szczegóły. Wykonane z połączenia przyjemnego w dotyku i twardego poliwęglanu na pleckach oraz elastycznego termopoliuretanu, z którego wykonana została ramka. Pokryte błyszczącym brokatem. Etui zapakowane jest w przyjazne środowisku opakowanie. Kolor producenta: Black (czarny z brokatem) Etui kompatybilne ze szkłami o wymiarach mniejszych niż (dług.szer.): 14,72 x 6,93 cm Ochrona tyłu i boków Dobrze dopasowane etui, zachowuje opływowe kształty smartfona. Plecki i boki telefonu są skutecznie zabezpieczone przed zarysowaniami, zabrudzeniem oraz wstrząsami. Wciąż tak samo funkcjonalne Precyzyjne wycięcia zapewniają pełen dostęp do interfejsów i portów, bezpiecznie leżąc w dłoni. Staranne wykończenie oraz zintegrowane osłony przycisków utrzymują nowoczesny i minimalistyczny design. Case pewnie leży w dłoni oraz łatwo się zakłada. *Kliencie! Ze względu na wystające logo Guess, funkcja ładowania bezprzewodowego w tym etui jest ograniczona. Przyjemne dla oka dodatki Ta wyjątkowa kolekcja przyciąga wzrok dzięki subtelnej warstwie migoczącego brokatu, która dodaje efektownego blasku. Złote metalowe logo Guess utrzymane w stylu vintage stanowi nie tylko ozdobę, lecz także hołd dla klasyki marki. Te drobne, lecz znaczące detale sprawiają, że kolekcja emanuje wyrafinowanym urokiem i przyciąga uwagę wielbicieli mody.",121.14,149,0.2,0
